name_fielder,position,start_dist_st_R,start_ang_st_R,start_dist_sh_R,start_ang_sh_R,start_dist_st_L,start_ang_st_L,start_dist_sh_L,start_ang_sh_L
gormannolan,3B,126.0,-36.0,125.0,-36.0,118.0,-27.0,136.0,-20.0
grandalyasmani,1B,110.0,32.0,111.71960784313724,28.4078431372549,119.0,39.0,124.0,39.0
graytristan,1B,119.0,28.0,118.0,28.0,125.0,39.0,127.0,38.0
graytristan,3B,121.0,-37.5,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
greeneriley,CF,322.5,1.5,324.5,-2.0,320.0,-5.0,322.0,-3.5
greeneriley,LF,305.5,-25.5,301.0,-27.0,280.0,-30.0,287.0,-29.0
greeneriley,RF,285.0,27.5,292.3405172413793,27.46120689655172,297.0,23.0,305.0,23.5
grichukrandal,CF,321.0,3.0,320.0,2.0,316.0,-2.0,320.0,-1.0
grichukrandal,LF,300.0,-25.666666666666668,301.0,-26.33333333333333,291.0,-28.666666666666668,292.6666666666667,-28.33333333333333
grichukrandal,RF,290.0,28.5,290.0,28.0,297.5,26.0,299.0,27.0
grishamtrent,CF,322.0,2.0,324.0,2.0,320.0,-3.0,323.5,-2.0
grissomvaughn,2B,154.0,5.0,154.0,3.0,149.0,19.0,148.5,20.0
grissomvaughn,SS,147.0,-21.0,147.2686274509804,-20.26078431372549,153.0,-5.0,153.0,-4.0
grossmanrobbie,LF,302.6666666666667,-27.33333333333333,307.0,-29.0,294.6666666666667,-28.666666666666668,297.6666666666667,-28.0
grossmanrobbie,RF,295.0,28.25,292.3405172413793,27.46120689655172,301.0,27.0,302.6666666666667,27.666666666666668
guerrerovladimir,1B,111.5,29.5,113.0,29.0,121.0,37.0,122.5,37.0
guerrerovladimir,3B,124.0,-36.0,123.0,-37.0,108.0,-27.0,135.0,-20.0
guillormeluis,2B,152.5,7.75,154.0,3.5,148.5,18.0,148.25,18.75
guillormeluis,3B,119.0,-34.5,117.0,-36.0,97.0,-27.0,140.5,-20.0
guillormeluis,SS,148.33333333333334,-16.333333333333332,149.0,-18.0,153.0,-5.5,153.5,-3.5
gurriellourdes,LF,307.0,-27.0,307.5,-27.0,292.0,-28.5,296.0,-28.5
gurrielyuli,1B,115.5,29.0,115.0,28.0,125.0,37.5,125.5,38.0
guthriedalton,CF,314.0,1.0,323.3076923076923,0.5865384615384616,314.0,-2.0,313.0,-2.0
guthriedalton,LF,293.0,-25.0,302.5125,-26.669444444444444,285.0,-28.0,292.11885521885523,-28.30252525252525
haaseeric,LF,314.0,-25.0,321.0,-24.0,284.0,-31.0,290.0,-30.0
haggertysam,1B,115.0,29.0,111.71960784313724,28.4078431372549,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
haggertysam,2B,152.0,6.0,153.72596153846155,3.121794871794872,148.0,20.0,148.0,21.0
haggertysam,LF,302.0,-25.5,305.0,-25.0,286.0,-31.0,289.0,-29.5
haggertysam,RF,282.0,29.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
halldarick,1B,116.0,30.0,111.71960784313724,28.4078431372549,120.0,38.0,120.0,38.0
hamiltondavid,2B,152.5,5.5,153.72596153846155,3.121794871794872,148.0,20.0,147.0,20.0
hamiltondavid,SS,147.5,-18.5,147.5,-18.5,151.5,-6.5,152.0,-4.0
hampsongarrett,1B,124.0,32.0,111.71960784313724,28.4078431372549,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
hampsongarrett,2B,153.5,6.5,153.72596153846155,3.121794871794872,148.5,19.5,147.5,21.5
hampsongarrett,3B,123.5,-37.0,121.58928571428572,-37.36607142857143,110.0,-28.0,120.0,-25.0
hampsongarrett,CF,319.5,2.0,318.0,-1.0,318.5,-3.5,320.5,-2.0
hampsongarrett,LF,294.0,-27.5,293.0,-26.0,286.5,-29.5,288.0,-29.0
hampsongarrett,RF,293.5,27.0,296.0,25.0,298.5,24.5,300.0,25.0
hampsongarrett,SS,149.0,-18.5,148.0,-20.0,154.0,-6.0,154.0,-5.0
hanigermitch,LF,303.0,-27.0,303.0,-27.0,290.0,-30.0,294.0,-29.0
hanigermitch,RF,289.5,28.5,289.5,28.5,301.0,26.0,303.0,26.5
happian,LF,309.0,-27.0,307.0,-28.0,292.5,-29.0,294.0,-28.0
harperbryce,1B,107.5,30.5,106.0,29.0,124.5,38.5,124.5,38.5
harrismichael,CF,320.5,2.5,319.5,2.0,320.0,-1.5,321.0,-1.0
harrisbrett,3B,124.0,-35.0,121.58928571428572,-37.36607142857143,122.0,-26.0,135.0,-23.0
harrisonjosh,2B,153.0,8.0,154.0,3.0,149.0,18.0,147.0,21.0
harrisonjosh,3B,118.0,-37.0,121.58928571428572,-37.36607142857143,113.0,-28.0,115.0,-27.0
harrisonjosh,LF,301.0,-26.0,302.5125,-26.669444444444444,281.0,-30.0,292.11885521885523,-28.30252525252525
haseleyadam,CF,321.0,1.0,323.3076923076923,0.5865384615384616,318.0,-1.0,324.0,2.0
haseleyadam,RF,291.0,27.0,292.3405172413793,27.46120689655172,294.0,27.0,301.07402707275804,26.316412859560067
hayeskebryan,3B,114.5,-35.0,114.0,-35.0,107.5,-27.5,124.0,-22.5
haysaustin,CF,314.0,3.0,323.3076923076923,0.5865384615384616,306.0,-4.0,314.0,-3.0
haysaustin,LF,306.0,-25.33333333333333,307.0,-26.5,287.3333333333333,-29.33333333333333,289.3333333333333,-28.33333333333333
haysaustin,RF,296.0,27.0,292.3405172413793,27.46120689655172,300.0,26.0,301.07402707275804,26.316412859560067
helmanmichael,CF,327.0,2.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
hendersongunnar,3B,121.0,-37.0,121.58928571428572,-37.36607142857143,119.0,-28.0,130.0,-22.0
hendersongunnar,SS,147.5,-18.0,146.0,-21.0,152.0,-7.0,153.0,-4.0
hensleydavid,1B,115.5,28.5,114.0,27.0,120.0,37.0,121.5,37.5
hensleydavid,2B,152.0,6.0,153.72596153846155,3.121794871794872,147.0,18.0,147.0,19.0
hensleydavid,3B,116.0,-35.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
hensleydavid,LF,304.5,-24.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
hensleydavid,RF,291.0,25.0,293.0,24.0,305.0,24.0,304.0,24.0
hernaizdarell,2B,151.0,7.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
hernaizdarell,3B,123.0,-37.0,125.0,-40.0,115.0,-26.0,129.0,-23.0
hernaizdarell,SS,147.0,-19.0,147.2686274509804,-20.26078431372549,152.0,-7.0,152.0,-5.0
hernandezenrique,1B,120.0,28.5,111.71960784313724,28.4078431372549,124.5,38.0,127.5,38.5
hernandezenrique,2B,153.66666666666666,7.0,154.33333333333334,2.6666666666666665,149.5,18.0,149.33333333333334,19.33333333333333
hernandezenrique,3B,124.5,-36.5,125.0,-38.0,121.0,-26.0,137.0,-23.5
hernandezenrique,CF,322.0,1.3333333333333333,323.3076923076923,0.5865384615384616,321.3333333333333,0.3333333333333333,320.6666666666667,0.6666666666666666
hernandezenrique,LF,303.0,-26.5,302.5125,-26.669444444444444,281.5,-28.5,283.5,-28.0
hernandezenrique,RF,285.0,29.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
hernandezenrique,SS,150.0,-17.666666666666668,150.0,-19.0,153.5,-7.0,154.33333333333334,-3.0
hernandezteoscar,LF,303.0,-26.0,304.0,-27.0,286.0,-28.0,286.0,-28.0
hernandezteoscar,RF,290.0,28.0,290.5,27.5,305.0,24.5,304.5,25.0
hernandezyonny,2B,154.0,7.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
hernandezyonny,3B,128.0,-36.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
heywardjason,CF,318.0,2.0,323.3076923076923,0.5865384615384616,317.0,-2.0,319.0,-1.0
heywardjason,LF,303.5,-26.0,300.0,-27.0,283.0,-29.0,289.0,-27.0
heywardjason,RF,288.0,27.666666666666668,288.5,27.5,300.6666666666667,25.666666666666668,301.3333333333333,26.33333333333333
hicklenbrewer,RF,292.0,27.0,292.3405172413793,27.46120689655172,295.0,28.0,301.07402707275804,26.316412859560067
hicksaaron,CF,323.3333333333333,3.0,323.3076923076923,0.5865384615384616,322.0,-3.0,325.5,-3.0
hicksaaron,LF,302.3333333333333,-24.666666666666668,307.0,-26.0,284.0,-28.5,289.0,-28.0
hicksaaron,RF,292.5,28.0,293.0,28.0,299.5,24.5,299.0,25.5
hillderek,CF,324.25,1.25,322.0,-2.0,323.5,-2.25,322.0,-1.5
hillderek,LF,299.5,-26.5,298.0,-29.0,288.5,-29.5,291.0,-28.0
hillderek,RF,295.0,28.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
hilliardsam,CF,322.0,3.5,323.3076923076923,0.5865384615384616,319.0,-2.5,321.0,-3.0
hilliardsam,LF,308.0,-27.0,306.0,-25.0,294.0,-29.0,294.0,-30.0
hilliardsam,RF,295.0,29.0,292.3405172413793,27.46120689655172,302.0,26.0,310.0,26.0
hindsrece,CF,319.0,3.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
hindsrece,RF,282.0,28.0,280.0,28.0,301.0,23.0,299.0,25.0
hiurakeston,2B,153.0,7.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
hoernernico,2B,154.0,6.5,154.0,3.0,148.5,19.0,148.5,20.0
hoernernico,SS,149.0,-18.5,149.0,-19.0,153.5,-7.0,154.0,-5.0
hollidayjackson,2B,152.0,7.0,153.72596153846155,3.121794871794872,148.0,18.0,148.0,20.0
hollidayjackson,SS,147.0,-20.0,147.2686274509804,-20.26078431372549,152.54887218045113,-6.215538847117794,153.35215053763443,-3.888440860215054
hopkinstj,LF,295.0,-24.0,302.5125,-26.669444444444444,282.0,-30.0,288.0,-29.0
hopkinstj,RF,285.0,30.0,289.0,28.0,292.0,25.0,295.0,25.0
horwitzspencer,1B,114.5,30.0,114.0,32.0,126.0,39.0,126.5,39.0
horwitzspencer,2B,150.0,7.0,152.0,2.0,146.0,18.0,146.0,20.0
hoskinsrhys,1B,112.0,30.0,113.0,31.0,124.0,37.0,124.0,38.0
hosmereric,1B,111.0,29.0,111.71960784313724,28.4078431372549,115.0,37.0,127.0,38.0
huffsam,1B,110.0,31.0,111.71960784313724,28.4078431372549,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
hummelcooper,LF,301.0,-26.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
hurtubisejacob,LF,306.0,-24.0,302.5125,-26.669444444444444,290.0,-30.0,294.0,-29.0
hurtubisejacob,RF,291.0,27.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
ibanezandy,1B,111.5,28.5,111.71960784313724,28.4078431372549,117.0,37.0,122.5,39.0
ibanezandy,2B,150.5,6.5,152.0,3.0,146.5,19.0,148.0,20.0
ibanezandy,3B,116.0,-37.5,121.58928571428572,-37.36607142857143,114.0,-27.5,124.5,-24.0
ibanezandy,LF,305.0,-25.0,302.5125,-26.669444444444444,284.0,-30.5,293.0,-30.0
ibanezandy,RF,289.0,27.0,299.0,27.0,306.0,23.0,309.0,24.0
ibanezandy,SS,147.0,-18.0,147.2686274509804,-20.26078431372549,152.54887218045113,-6.215538847117794,153.35215053763443,-3.888440860215054
iglesiasjose,2B,153.0,9.0,153.72596153846155,3.121794871794872,149.0,19.0,148.0,20.0
iglesiasjose,3B,115.0,-36.0,121.58928571428572,-37.36607142857143,116.0,-27.0,139.0,-22.0
iglesiasjose,SS,148.0,-18.0,147.2686274509804,-20.26078431372549,152.54887218045113,-6.215538847117794,153.35215053763443,-3.888440860215054
indiajonathan,2B,150.5,6.5,151.0,4.0,147.0,18.5,145.5,20.5
isbelkyle,CF,322.0,3.5,325.0,3.5,321.0,-3.5,323.5,-3.5
jankowskitravis,CF,327.0,1.5,323.3076923076923,0.5865384615384616,330.0,-1.0,329.0,0.0
jankowskitravis,LF,298.0,-27.5,297.0,-29.0,291.5,-28.5,295.5,-28.0
jankowskitravis,RF,297.5,28.0,292.3405172413793,27.46120689655172,299.0,28.0,301.0,28.5
jimenezeloy,RF,296.5,29.5,292.3405172413793,27.46120689655172,303.0,27.0,303.0,28.0
jimenezleo,2B,152.0,7.0,154.0,2.0,148.0,19.0,148.0,20.0
jimenezleo,SS,148.0,-19.0,148.0,-21.0,152.0,-9.0,154.0,-2.0
joeconnor,1B,110.5,27.5,106.0,25.5,124.5,36.5,126.0,37.0
joeconnor,LF,304.5,-25.5,299.0,-25.0,289.5,-28.5,289.0,-29.0
joeconnor,RF,290.5,28.5,296.0,27.0,302.5,25.5,302.0,26.0
johnsonbryce,CF,323.0,2.5,317.0,-2.0,314.0,-3.0,317.0,-2.0
johnsonbryce,RF,296.0,29.0,292.3405172413793,27.46120689655172,301.0,26.0,303.0,26.0
jonesgreg,RF,298.0,29.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
jonesjahmai,2B,153.5,7.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
jonesjahmai,LF,299.0,-27.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
jonesjahmai,RF,286.0,27.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
jonesnolan,1B,116.0,28.0,111.71960784313724,28.4078431372549,119.0,37.0,123.0,39.0
jonesnolan,3B,119.0,-38.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
jonesnolan,CF,322.0,1.0,323.3076923076923,0.5865384615384616,321.0,-1.0,322.0,0.0
jonesnolan,LF,298.0,-27.5,296.0,-28.0,291.5,-28.5,295.5,-28.0
jonesnolan,RF,294.0,29.0,293.0,28.0,298.0,27.0,298.0,27.0
jordanlevi,LF,305.0,-23.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
jordanlevi,RF,286.0,27.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
judgeaaron,CF,322.5,1.5,318.0,-2.0,320.0,-2.0,323.5,-1.5
judgeaaron,LF,296.0,-25.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
judgeaaron,RF,287.0,26.5,292.3405172413793,27.46120689655172,294.0,26.0,295.5,25.5
julienedouard,1B,108.0,29.0,111.71960784313724,28.4078431372549,120.0,38.0,124.10011574074076,38.27430555555556
julienedouard,2B,152.5,5.5,153.0,2.5,146.0,21.0,146.5,21.5
julkscorey,LF,300.5,-27.0,301.0,-27.5,291.0,-29.5,293.5,-28.5
julkscorey,RF,294.5,27.5,291.0,29.0,298.0,28.0,302.0,28.0
jungjace,3B,119.0,-35.0,120.0,-39.0,108.0,-28.0,121.0,-23.0
jungjosh,3B,120.5,-36.5,121.5,-37.0,104.0,-27.5,125.5,-20.5
kaiserconnor,SS,145.0,-19.0,147.2686274509804,-20.26078431372549,148.0,-9.0,153.35215053763443,-3.888440860215054
kavadasniko,1B,107.0,29.0,106.0,29.0,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
keirseydashawn,CF,315.0,1.0,323.3076923076923,0.5865384615384616,312.0,-1.0,317.0,0.0
keithcolt,2B,153.0,5.0,153.0,3.0,147.0,19.0,147.0,21.0
kelenicjarred,CF,318.0,2.0,319.0,2.0,315.0,-2.5,318.5,-3.0
kelenicjarred,LF,301.5,-26.0,301.5,-26.0,283.5,-30.0,286.5,-30.0
kelenicjarred,RF,284.0,31.0,284.0,31.0,302.0,26.0,301.0,26.0
kemptony,2B,151.5,6.0,153.72596153846155,3.121794871794872,147.0,19.0,146.0,20.0
kemptony,LF,301.0,-25.0,302.5125,-26.669444444444444,282.0,-30.0,286.0,-30.0
kennedybuddy,2B,151.0,9.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
kennedybuddy,3B,117.0,-37.5,123.0,-36.0,118.5,-28.0,129.0,-21.0
keplermax,RF,290.5,30.0,291.5,30.0,297.5,28.5,298.0,28.0
kessingergrae,1B,108.0,30.0,111.71960784313724,28.4078431372549,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
kessingergrae,2B,153.5,6.5,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
kessingergrae,3B,124.5,-36.5,121.58928571428572,-37.36607142857143,120.0,-26.0,129.5,-23.0
kessingergrae,SS,149.0,-18.0,147.2686274509804,-20.26078431372549,152.54887218045113,-6.215538847117794,153.35215053763443,-3.888440860215054
kieboomcarter,3B,118.0,-38.0,121.58928571428572,-37.36607142857143,119.0,-27.0,132.0,-24.0
kiermaierkevin,CF,321.0,2.6666666666666665,322.5,1.0,319.3333333333333,-2.6666666666666665,324.0,-1.3333333333333333
kimhaseong,2B,153.0,7.0,153.72596153846155,3.121794871794872,149.0,19.0,148.0,20.0
kimhaseong,3B,125.0,-37.0,121.58928571428572,-37.36607142857143,117.0,-27.0,140.0,-22.0
kimhaseong,SS,148.5,-18.5,149.0,-18.0,153.5,-5.0,154.0,-3.5
kinerfalefaisiah,2B,152.5,7.5,153.0,3.0,148.0,18.0,148.0,19.5
kinerfalefaisiah,3B,116.0,-36.0,115.0,-37.0,109.33333333333331,-26.666666666666668,119.33333333333331,-23.33333333333333
kinerfalefaisiah,CF,329.0,2.0,323.3076923076923,0.5865384615384616,327.0,-2.0,328.0,-2.0
kinerfalefaisiah,LF,301.0,-26.0,302.5125,-26.669444444444444,290.0,-28.0,291.0,-28.0
kinerfalefaisiah,RF,289.0,26.0,292.3405172413793,27.46120689655172,293.0,26.0,294.0,26.0
kinerfalefaisiah,SS,147.5,-18.5,147.0,-20.0,151.5,-6.5,152.0,-4.0
kirilloffalex,1B,117.0,30.0,115.0,29.0,131.0,39.0,131.5,39.5
kirilloffalex,LF,300.0,-26.5,303.0,-27.0,290.0,-28.5,295.0,-28.0
kirilloffalex,RF,295.0,30.0,297.0,30.0,301.5,28.5,302.0,28.5
kjerstadheston,LF,300.5,-24.5,302.0,-27.0,277.0,-30.0,286.0,-29.0
kjerstadheston,RF,293.0,28.0,292.3405172413793,27.46120689655172,301.0,26.0,300.0,25.0
kohlweytaylor,LF,307.0,-25.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
kohlweytaylor,RF,293.0,27.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
kreidlerryan,2B,153.0,7.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
kreidlerryan,3B,120.5,-36.5,121.0,-38.0,123.0,-28.0,131.24347389558233,-22.40863453815261
kreidlerryan,SS,146.5,-19.5,147.2686274509804,-20.26078431372549,153.0,-7.0,154.0,-6.0
kwansteven,LF,304.0,-24.5,300.0,-25.0,294.0,-27.0,296.5,-27.0
lambjake,1B,115.0,31.0,111.71960784313724,28.4078431372549,123.0,39.0,126.0,40.0
langfordwyatt,CF,316.0,2.0,323.3076923076923,0.5865384615384616,311.0,-4.0,315.0,-2.0
langfordwyatt,LF,300.0,-27.0,301.0,-28.0,288.0,-29.0,290.0,-28.0
larnachtrevor,LF,298.5,-26.5,300.5,-26.0,290.0,-29.0,292.5,-28.5
larnachtrevor,RF,291.0,30.0,290.0,30.0,296.0,27.5,296.5,28.0
laureanoramon,CF,322.25,1.75,323.3076923076923,0.5865384615384616,318.5,-1.0,322.0,-0.3333333333333333
laureanoramon,LF,298.0,-26.0,297.0,-26.0,290.0,-28.0,293.0,-27.0
laureanoramon,RF,294.5,28.5,293.0,28.0,303.75,25.75,306.0,26.25
lawlarjordan,SS,148.0,-19.0,147.2686274509804,-20.26078431372549,152.0,-8.0,154.0,-5.0
lemahieudj,1B,112.5,32.5,111.71960784313724,28.4078431372549,118.0,38.0,119.5,38.0
lemahieudj,2B,153.0,7.0,153.72596153846155,3.121794871794872,149.0,18.0,149.0,18.0
lemahieudj,3B,122.5,-35.5,121.58928571428572,-37.36607142857143,117.0,-26.5,123.0,-23.5
leblanccharles,2B,153.0,7.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
leblanccharles,3B,124.0,-36.0,121.0,-37.0,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
leebrooks,2B,153.0,7.0,153.72596153846155,3.121794871794872,148.0,20.0,147.0,22.0
leebrooks,3B,115.0,-37.0,121.58928571428572,-37.36607142857143,111.0,-29.0,135.0,-22.0
leebrooks,SS,147.0,-20.0,147.0,-20.0,153.0,-4.0,153.0,-4.0
leejunghoo,CF,320.0,3.0,323.3076923076923,0.5865384615384616,317.0,-2.0,323.5921052631579,-1.361842105263158
lesterjosh,1B,114.0,31.0,111.71960784313724,28.4078431372549,124.0,39.0,124.10011574074076,38.27430555555556
lesterjosh,3B,127.0,-37.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
lewisroyce,3B,121.5,-36.5,122.0,-37.5,115.0,-27.5,127.5,-24.0
leonpedro,RF,297.0,29.0,298.0,28.0,298.0,26.0,305.0,27.0
lindorfrancisco,SS,150.0,-16.5,147.0,-22.0,153.0,-6.0,153.5,-4.0
lipciusandre,3B,124.0,-36.0,127.0,-38.0,118.0,-25.0,134.0,-21.0
lipscombtrey,1B,109.0,29.0,111.71960784313724,28.4078431372549,123.0,40.0,124.10011574074076,38.27430555555556
lipscombtrey,2B,155.0,3.0,154.0,2.0,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
lipscombtrey,3B,119.0,-38.0,121.58928571428572,-37.36607142857143,117.0,-27.0,131.0,-22.0
locastrotim,CF,332.0,2.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
locastrotim,LF,296.0,-27.0,302.5125,-26.669444444444444,288.0,-29.0,292.0,-29.0
lockleartyler,1B,113.0,28.0,110.0,26.0,122.0,37.0,127.0,37.0
lockridgebrandon,CF,318.0,4.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
lockridgebrandon,LF,313.0,-25.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
lockridgebrandon,RF,290.0,28.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
loftinnick,1B,109.5,28.0,111.71960784313724,28.4078431372549,126.0,40.0,126.0,40.0
loftinnick,2B,151.0,6.5,153.72596153846155,3.121794871794872,145.0,21.5,145.0,22.0
loftinnick,3B,121.0,-37.0,121.58928571428572,-37.36607142857143,110.0,-27.0,133.5,-22.5
loftinnick,LF,295.0,-26.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
longoriaevan,3B,115.0,-36.0,119.0,-38.0,119.0,-27.0,132.0,-22.0
loperfidojoey,CF,317.5,1.0,316.0,-1.5,317.0,-2.0,319.0,-1.5
loperfidojoey,LF,304.5,-25.0,298.0,-26.5,285.0,-28.5,293.0,-28.0
loperfidojoey,RF,293.0,27.0,294.0,25.0,300.0,24.0,303.0,25.0
lopezirving,2B,152.0,6.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
lopezirving,3B,112.0,-36.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
lopeznicky,1B,116.0,34.0,111.71960784313724,28.4078431372549,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
lopeznicky,2B,152.0,8.0,153.0,5.0,148.0,19.33333333333333,147.33333333333334,20.33333333333333
lopeznicky,3B,116.5,-38.5,119.0,-39.0,117.5,-29.0,133.0,-21.0
lopeznicky,LF,298.0,-26.0,302.5125,-26.669444444444444,281.0,-28.0,292.11885521885523,-28.30252525252525
lopeznicky,SS,146.0,-20.33333333333333,144.66666666666666,-21.666666666666668,150.66666666666666,-7.333333333333333,152.0,-4.0
lopezotto,2B,153.0,6.0,154.0,1.0,149.0,18.0,148.0,19.0
lopezotto,3B,118.0,-37.0,118.0,-39.0,116.0,-26.0,131.24347389558233,-22.40863453815261
lopezotto,SS,149.0,-17.0,148.0,-20.0,152.0,-7.0,154.0,-3.0
lowebrandon,1B,114.0,32.0,113.0,31.0,119.0,39.0,120.0,40.0
lowebrandon,2B,153.0,5.0,153.0,2.0,148.0,19.0,147.0,21.0
lowejosh,CF,325.0,1.0,327.0,0.0,320.0,-2.0,323.0,-1.0
lowejosh,LF,306.5,-26.0,311.0,-27.0,301.0,-29.0,300.0,-27.0
lowejosh,RF,293.5,27.5,294.0,27.5,303.5,26.5,303.5,27.0
lowenathaniel,1B,117.5,32.0,117.0,31.0,125.5,38.0,126.0,38.5
lucianomarco,2B,151.0,12.0,153.72596153846155,3.121794871794872,149.0,19.0,147.67110453648917,20.243096646942803
lucianomarco,SS,150.0,-16.0,147.2686274509804,-20.26078431372549,153.0,-7.0,153.5,-5.0
lukesnathan,CF,316.0,1.0,320.0,1.0,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
lukesnathan,LF,302.5,-24.5,296.0,-28.0,289.0,-30.0,288.0,-30.0
lukesnathan,RF,285.5,29.0,284.0,28.0,299.0,26.0,302.0,25.5
luplowjordan,1B,118.0,33.0,111.71960784313724,28.4078431372549,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
luplowjordan,LF,301.0,-26.0,301.0,-27.0,295.0,-28.0,296.0,-28.0
luplowjordan,RF,285.0,28.0,292.3405172413793,27.46120689655172,294.0,26.0,301.07402707275804,26.316412859560067
luxgavin,2B,154.0,5.0,153.72596153846155,3.121794871794872,148.0,19.0,148.0,20.0
lopezjack,2B,154.0,7.0,154.0,2.0,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
lopezjack,SS,151.0,-16.0,149.0,-20.0,154.0,-6.0,154.0,-4.0
machadomanny,3B,120.5,-36.5,123.0,-37.0,112.0,-26.5,127.0,-22.0
madrigalnick,2B,151.5,7.0,153.72596153846155,3.121794871794872,147.5,19.0,147.0,20.0
madrigalnick,3B,118.5,-37.5,119.0,-38.0,113.5,-26.5,125.0,-23.0
madrisbligh,1B,112.0,30.0,111.71960784313724,28.4078431372549,114.0,36.0,122.0,37.0
maggidrew,3B,116.0,-35.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
malloyjustynhenry,LF,306.0,-26.0,302.5125,-26.669444444444444,282.0,-30.0,287.0,-28.0
mancinitrey,1B,113.0,29.0,111.71960784313724,28.4078431372549,119.0,38.0,120.0,38.0
mancinitrey,RF,288.0,28.0,292.3405172413793,27.46120689655172,302.0,25.0,301.07402707275804,26.316412859560067
manzardokyle,1B,117.0,31.0,111.71960784313724,28.4078431372549,125.0,39.0,125.0,39.0
marcanotucupita,2B,150.0,7.0,153.72596153846155,3.121794871794872,146.0,18.0,146.0,19.0
